Gender,customer_age,years_in_operation,has_insurance,active_loan_holder,has_internet_banking,has_debit_card,credit_card_ownership,compliance_income_tax,current_problem_cash_flow,liquidity_constraint,uses_informal_lender,uses_friends_family_savings,funding_access_barrier,mobile_wallet_access,extends_customer_credit,inventory_shrinkage_risk,financial_tracking,log_gross_income,log_operating_expense,log_business_sales,profit_margin,revenue_efficiency,financial_stress_score,formality_score,digital_access_score,insurance_gap,extends_credit,subcluster
Female,46.0,1.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Don't know,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,No,3.4339872044851463,7.496097345175956,8.616314282284044,-4.06211014069081,0.35710014291146003,2.5,0.0,1,0,1,Lower_Stress_Informal
Female,36.0,8.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Yes,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - sometimes,6.2166061010848646,8.188966863648876,9.169622538697624,-1.9723607625640112,0.6112917246858797,5.0,1.6666666666666665,1,0,1,Emerging_Formal
Male,36.0,3.0,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Yes,No,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,Yes - always,8.160803920954665,9.392745258631441,10.491301994830229,-1.2319413376767763,0.71017226112638,0.0,3.333333333333333,1,0,0,Emerging_Formal
Female,34.0,10.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,4.394449154672439,6.9167150203536085,8.119993827725105,-2.5222658656811694,0.48184782113702285,2.5,0.0,1,0,0,Lower_Stress_Informal
Female,55.0,7.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,No,5.017279836814924,7.0909098220799835,6.398594934535208,-2.0736299852650593,0.6781395496319489,5.0,0.0,1,0,1,Severely_Distressed
Male,45.0,1.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,Yes - sometimes,4.394449154672439,6.985641817639208,7.496097345175956,-2.591192662966769,0.5172314977261397,5.0,0.0,1,1,1,Severely_Distressed
Female,46.0,9.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,Yes,Yes - sometimes,5.860786223465865,9.392745258631441,9.575052927597383,-3.531959035165576,0.5542086894119609,5.0,0.0,1,1,0,Severely_Distressed
Male,34.0,0.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,Yes,No,3.044522437723423,4.110873864173311,5.484796933490655,-1.0663514264498883,0.4694861641696171,5.0,0.0,1,1,0,Severely_Distressed
Female,46.0,10.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,3.828641396489095,6.175867270105761,7.496097345175956,-2.347225873616666,0.45063530241481753,5.0,0.0,1,0,0,Severely_Distressed
Male,54.0,9.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,5.303304908059076,6.985641817639208,8.188966863648876,-1.6823369095801324,0.5771383210705332,5.0,0.0,1,0,0,Severely_Distressed
Female,48.0,1.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,No,4.61512051684126,6.042632833682381,6.580639137284949,-1.4275123168411215,0.6088036157983102,5.0,0.0,1,0,1,Severely_Distressed
Male,26.0,1.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,Yes - always,5.017279836814924,7.0909098220799835,7.273092595999522,-2.0736299852650593,0.606457594738036,5.0,0.0,1,0,0,Severely_Distressed
Female,36.0,5.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Don't know,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,5.8888779583328805,7.0909098220799835,8.006700845440367,-1.202031863747103,0.6538329694067855,2.5,0.0,1,0,0,Lower_Stress_Informal
Male,32.0,9.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,Yes - always,5.993961427306569,7.7057128238944275,8.476579508530941,-1.7117513965878581,0.6325026262810043,5.0,0.0,1,1,1,Severely_Distressed
Male,36.0,3.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Yes,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,5.017279836814924,7.0909098220799835,8.006700845440367,-2.0736299852650593,0.557060784288724,2.5,1.6666666666666665,1,0,0,Emerging_Formal
Female,52.0,25.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,No,4.454347296253507,6.398594934535208,6.928537818164665,-1.9442476382817002,0.5618119505021949,5.0,0.0,1,0,1,Veteran_Survivors
Female,29.0,4.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,No,3.4339872044851463,4.795790545596741,5.8888779583328805,-1.361803341111595,0.4984828044937781,5.0,0.0,1,0,1,Severely_Distressed
Female,39.0,2.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Don't know,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - sometimes,9.90353755128617,6.734591659972948,7.496097345175956,3.1689458913132222,1.1656572599076154,5.0,0.0,1,0,1,Severely_Distressed
Female,35.0,2.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,No,3.9318256327243257,4.795790545596741,8.881975184248867,-0.8639649128724156,0.39787851714011213,2.5,0.0,1,0,1,Lower_Stress_Informal
Female,42.0,3.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Yes,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - sometimes,3.4339872044851463,5.198497031265826,5.484796933490655,-1.7645098267806798,0.5295442925514539,5.0,1.6666666666666665,1,0,1,Emerging_Formal
Female,43.0,2.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - always,3.044522437723423,7.0909098220799835,8.006700845440367,-4.04638738435656,0.3380285955944356,2.5,0.0,1,0,1,Lower_Stress_Informal
Male,38.0,5.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,Yes - sometimes,4.2626798770413155,7.170888478512505,7.824445930877619,-2.9082086014711894,0.48305354358008723,5.0,0.0,1,0,0,Severely_Distressed
Female,72.0,10.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,3.9318256327243257,6.734591659972948,6.398594934535208,-2.8027660272486226,0.5314286925442189,2.5,0.0,1,0,0,Lower_Stress_Informal
Male,30.0,2.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - always,No,Yes - sometimes,6.68586094706836,6.8679744089702925,8.594339400592892,-0.1821134619019329,0.6968547461073975,2.5,0.0,1,0,1,Lower_Stress_Informal
Female,47.0,6.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,4.2626798770413155,6.580639137284949,6.734591659972948,-2.317959260243634,0.5511189296651536,5.0,0.0,1,0,0,Severely_Distressed
Male,36.0,1.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Refused,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - always,No,Yes - sometimes,5.017279836814924,7.0909098220799835,8.006700845440367,-2.0736299852650593,0.557060784288724,2.5,0.0,1,0,1,Lower_Stress_Informal
Female,39.0,20.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,Yes,Yes - sometimes,6.111467339502679,11.407576060361786,11.184435286790631,-5.296108720859107,0.5015798595219454,2.5,0.0,1,1,0,Lower_Stress_Informal
Female,35.0,3.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Don't know,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - always,5.081404364984463,8.314097335405807,8.699681400989514,-3.2326929704213434,0.5238733268564969,5.0,0.0,1,0,1,Severely_Distressed
Female,50.0,3.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,4.795790545596741,6.580639137284949,8.594339400592892,-1.784848591688208,0.49985625329247585,5.0,0.0,1,0,0,Severely_Distressed
Male,80.0,6.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Yes,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,Yes,Yes - sometimes,5.017279836814924,7.0909098220799835,8.006700845440367,-2.0736299852650593,0.557060784288724,2.5,1.6666666666666665,1,1,0,Emerging_Formal
Male,40.0,6.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,No,3.9318256327243257,7.496097345175956,7.783640596221253,-3.5642717124516303,0.4476305228626736,2.5,0.0,1,0,1,Lower_Stress_Informal
Female,36.0,5.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,No,3.9318256327243257,7.0909098220799835,7.0909098220799835,-3.159084189355658,0.48595593316272384,5.0,0.0,1,1,1,Severely_Distressed
Female,32.0,1.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,No,3.9318256327243257,5.484796933490655,6.398594934535208,-1.552971300766329,0.5314286925442189,5.0,0.0,1,1,1,Severely_Distressed
Male,25.0,0.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,No,6.55250788703459,7.783640596221253,8.699681400989514,-1.2311327091866628,0.6755384652496046,5.0,0.0,1,1,1,Severely_Distressed
Female,57.0,10.0,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Don't know,No,No,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - always,5.017279836814924,7.0909098220799835,8.006700845440367,-2.0736299852650593,0.557060784288724,2.5,1.6666666666666665,1,0,1,Emerging_Formal
Male,35.0,5.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,5.707110264748875,11.050905878263567,10.714439990727769,-5.343795613514692,0.4871859234642182,2.5,0.0,1,0,0,Lower_Stress_Informal
Female,32.0,3.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,Yes - always,4.61512051684126,6.398594934535208,7.0909098220799835,-1.7834744176939479,0.5704081022194387,5.0,0.0,1,1,1,Severely_Distressed
Male,43.0,0.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,3.044522437723423,8.348774539791274,6.042632833682381,-5.304252102067851,0.4322989015077666,5.0,0.0,1,0,0,Severely_Distressed
Female,45.0,10.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,Yes,No,4.61512051684126,7.273092595999522,7.783640596221253,-2.657972079158262,0.525422285473144,5.0,0.0,1,1,0,Severely_Distressed
Male,53.0,7.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,Yes - sometimes,3.9318256327243257,6.8679744089702925,7.783640596221253,-2.936148776245967,0.4476305228626736,5.0,0.0,1,1,1,Severely_Distressed
Male,35.0,10.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - sometimes,3.9318256327243257,5.707110264748875,5.484796933490655,-1.7752846320245497,0.6063143800877495,5.0,0.0,1,0,1,Severely_Distressed
Female,29.0,3.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - always,5.707110264748875,7.0909098220799835,8.476579508530941,-1.3837995573311082,0.6022331432571488,5.0,0.0,1,0,1,Severely_Distressed
Male,52.0,3.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,5.993961427306569,7.9658927350845286,8.476579508530941,-1.9719313077779592,0.6325026262810043,5.0,0.0,1,0,0,Severely_Distressed
Male,30.0,5.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,5.14166355650266,6.621405651764134,7.696667081526462,-1.4797420952614742,0.5912223048556875,5.0,0.0,1,0,0,Severely_Distressed
Male,37.0,5.0,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,Yes,Yes - always,6.68586094706836,8.594339400592892,8.881975184248867,-1.9084784535245323,0.6765713151885996,5.0,1.6666666666666665,1,0,0,Emerging_Formal
Male,52.0,7.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - sometimes,5.14166355650266,8.517393171418904,8.517393171418904,-3.375729614916244,0.5402386413900891,5.0,0.0,1,0,1,Severely_Distressed
Male,49.0,10.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,Yes,Yes - sometimes,6.111467339502679,9.34145634983372,9.798182590890704,-3.2299890103310416,0.5659718464714871,5.0,0.0,1,1,0,Severely_Distressed
Male,35.0,2.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,Yes - sometimes,3.58351893845611,8.045908742270779,9.105090961257085,-4.462389803814669,0.35462510453347923,5.0,0.0,1,1,1,Severely_Distressed
Male,35.0,6.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,3.044522437723423,7.0909098220799835,8.006700845440367,-4.04638738435656,0.3380285955944356,5.0,0.0,1,0,0,Severely_Distressed
Female,27.0,3.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,No,3.4339872044851463,6.985641817639208,7.496097345175956,-3.551654613154062,0.40418407004657825,5.0,0.0,1,0,1,Severely_Distressed
Female,25.0,0.0,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Don't know,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,Yes - always,4.61512051684126,7.0909098220799835,7.0909098220799835,-2.475789305238724,0.5704081022194387,5.0,1.6666666666666665,1,0,0,Emerging_Formal
Female,49.0,20.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Don't know,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,3.713572066704308,7.0909098220799835,8.006700845440367,-3.3773377553756756,0.41231213631174396,5.0,0.0,1,0,0,Veteran_Survivors
Female,41.0,17.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,3.9318256327243257,9.287394001418473,8.881975184248867,-5.355568368694147,0.39787851714011213,2.5,0.0,1,0,0,Lower_Stress_Informal
Female,40.0,10.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Used to have but don't have now,Yes,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,Yes,Yes - always,6.68586094706836,8.699681400989514,9.798182590890704,-2.013820453921154,0.6191653911009544,5.0,1.6666666666666665,1,1,0,Emerging_Formal
Female,34.0,3.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,Yes - sometimes,3.9318256327243257,5.8888779583328805,6.8679744089702925,-1.9570523256085548,0.4997252695994593,5.0,0.0,1,1,1,Severely_Distressed
Female,50.0,5.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,No,5.484796933490655,8.006700845440367,8.699681400989514,-2.521903911949712,0.5654615555652295,5.0,0.0,1,0,1,Severely_Distressed
Male,35.0,4.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,Yes - sometimes,5.017279836814924,7.0909098220799835,8.006700845440367,-2.0736299852650593,0.557060784288724,2.5,0.0,1,0,0,Lower_Stress_Informal
Female,19.0,1.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,No,4.110873864173311,5.8888779583328805,6.580639137284949,-1.7780040941595692,0.5422859193961903,2.5,0.0,1,0,1,Lower_Stress_Informal
Female,55.0,2.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,Yes - sometimes,4.795790545596741,6.985641817639208,7.273092595999522,-2.1898512720424668,0.5796853461927599,5.0,0.0,1,0,0,Severely_Distressed
Female,40.0,4.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,No,4.61512051684126,6.580639137284949,6.8679744089702925,-1.9655186204436896,0.5865703517768883,2.5,0.0,1,1,1,Lower_Stress_Informal
Male,49.0,1.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,No,3.044522437723423,7.9658927350845286,8.371242135931933,-4.921370297361106,0.32487928425730056,5.0,0.0,1,1,1,Severely_Distressed
Female,51.0,0.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,3.9318256327243257,7.398174092970465,7.9658927350845286,-3.4663484602461394,0.43853141554311237,5.0,0.0,1,0,0,Severely_Distressed
Female,32.0,0.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - sometimes,4.875197323201151,6.398594934535208,8.537191877922927,-1.5233976113340564,0.5111774393976966,5.0,0.0,1,0,1,Severely_Distressed
Female,40.0,2.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,Yes - sometimes,5.081404364984463,8.476579508530941,8.343077871169383,-3.395175143546478,0.5438683520624957,5.0,0.0,1,1,1,Severely_Distressed
Female,34.0,2.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,4.394449154672439,6.175867270105761,6.8679744089702925,-1.781418115433322,0.5585235698863381,2.5,0.0,1,0,0,Lower_Stress_Informal
Male,42.0,15.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,No,4.61512051684126,6.175867270105761,7.0909098220799835,-1.5607467532645014,0.5704081022194387,5.0,0.0,1,1,1,Veteran_Survivors
Female,32.0,8.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,No,5.5254529391317835,7.0909098220799835,8.006700845440367,-1.5654568829482,0.6134824542250716,5.0,0.0,1,0,1,Severely_Distressed
Female,43.0,3.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - sometimes,5.707110264748875,7.783640596221253,8.188966863648876,-2.0765303314723775,0.6210829083872244,5.0,0.0,1,0,1,Severely_Distressed
Female,49.0,0.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,Yes - sometimes,4.61512051684126,8.517393171418904,12.388398368982115,-3.9022726545776445,0.3447104268672979,5.0,0.0,1,1,1,Severely_Distressed
Female,35.0,3.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,Yes - sometimes,3.044522437723423,7.273092595999522,7.783640596221253,-4.228570158276099,0.3466128200911573,5.0,0.0,1,1,1,Severely_Distressed
Male,61.0,2.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Yes,No,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,Yes,Yes - always,6.398594934535208,9.392745258631441,10.268165387743457,-2.9941503240962337,0.5678470908400981,2.5,1.6666666666666665,1,1,0,Emerging_Formal
Male,34.0,1.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,Yes,No,5.017279836814924,7.0909098220799835,9.169622538697624,-2.0736299852650593,0.49335949468361134,5.0,0.0,1,1,1,Severely_Distressed
Male,52.0,6.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Yes,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,Yes - sometimes,6.803505257608338,7.00397413672268,9.287394001418473,-0.20046887911434208,0.6613438988212408,5.0,1.6666666666666665,1,0,0,Emerging_Formal
Female,38.0,9.0,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - always,Yes,Yes - always,5.017279836814924,8.517393171418904,8.517393171418904,-3.50011333460398,0.5271695459510917,5.0,3.333333333333333,1,0,1,Emerging_Formal
Female,27.0,5.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,3.828641396489095,6.8679744089702925,7.496097345175956,-3.0393330124811975,0.45063530241481753,2.5,0.0,1,0,0,Lower_Stress_Informal
Male,33.0,1.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,Yes - always,4.110873864173311,7.0909098220799835,8.006700845440367,-2.980035957906672,0.456423937545837,5.0,0.0,1,0,0,Severely_Distressed
Male,47.0,10.0,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Don't know,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - sometimes,3.4339872044851463,5.746203190540153,6.398594934535208,-2.3122159860550067,0.4641404530008745,5.0,1.6666666666666665,1,0,1,Emerging_Formal
Male,42.0,6.0,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Never had,Yes,No,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - always,7.313886831633462,8.699681400989514,9.798182590890704,-1.3857945693560518,0.6773257231085741,2.5,3.333333333333333,1,0,1,Emerging_Formal
Female,24.0,3.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,Yes - sometimes,5.303304908059076,7.6783263565068856,8.006700845440367,-2.37502144844781,0.5888177035150299,5.0,0.0,1,0,0,Severely_Distressed
Female,35.0,10.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,5.198497031265826,6.985641817639208,7.6783263565068856,-1.787144786373382,0.5990206887492847,5.0,0.0,1,0,0,Severely_Distressed
Male,66.0,1.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,Yes - sometimes,5.303304908059076,7.601402334583733,8.699681400989514,-2.2980974265246576,0.5467504229075049,2.5,0.0,1,0,0,Lower_Stress_Informal
Female,39.0,2.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,No,No,4.394449154672439,5.771441123130016,7.496097345175956,-1.3769919684575767,0.5172314977261397,5.0,0.0,1,0,0,Severely_Distressed
Female,34.0,3.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - always,Yes,Yes - sometimes,4.110873864173311,6.175867270105761,7.0909098220799835,-2.0649934059324497,0.5080854878588305,5.0,0.0,1,1,1,Severely_Distressed
Female,24.0,0.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,No,Not Surveyed,Not Surveyed,Not Surveyed,Have now,Yes - sometimes,No,Yes - sometimes,6.111467339502679,7.0909098220799835,7.783640596221253,-0.9794424825773049,0.6957783930881517,2.5,0.0,1,0,1,Lower_Stress_Informal
Female,27.0,4.0,No,Not Surveyed,Not Surveyed,Not Surveyed,Never had,No,Yes,Yes,Not Surveyed,Not Surveyed,Not Surveyed,Have now,No,Yes,Yes - sometimes,5.303304908059076,7.273092595999522,7.783640596221253,-1.9697876879404461,0.603770708735575,5.0,0.0,1,1,0,Severely_Distressed
