Gender,customer_age,years_in_operation,has_insurance,active_loan_holder,has_internet_banking,has_debit_card,credit_card_ownership,compliance_income_tax,current_problem_cash_flow,liquidity_constraint,uses_informal_lender,uses_friends_family_savings,funding_access_barrier,mobile_wallet_access,extends_customer_credit,inventory_shrinkage_risk,financial_tracking,log_gross_income,log_operating_expense,log_business_sales,profit_margin,revenue_efficiency,financial_stress_score,formality_score,digital_access_score,insurance_gap,extends_credit,subcluster
Male,63.0,30.0,No,Never had,Never had,Have now,Never had,Yes,Yes,Yes,Used to have but don't have now,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,9.472781556562168,10.203629181337648,10.596659732783579,-0.73084762477548,0.8168543162289017,3.0,2.0,1,0,1,Established_Formal
Male,33.0,2.0,No,Never had,Never had,Have now,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - always,6.90875477931522,8.612685172875459,6.68586094706836,-1.7039303935602383,0.8988914614634613,2.0,2.0,0,0,1,Young_Mainstream
Female,37.0,3.0,No,Have now,Never had,Have now,Have now,No,Yes,Yes,Used to have but don't have now,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,7.741099090035366,8.497194544909547,11.364437057512568,-0.7560954548741812,0.6260777627018542,3.0,1.0,1,0,1,Young_Mainstream
Male,66.0,24.0,No,Never had,Have now,Never had,Never had,Yes,Yes,Yes,Used to have but don't have now,Used to have but don't have now,Yes,Never had,Yes - always,Not Surveyed,Yes - always,9.90353755128617,12.206077645517674,12.429220196836383,-2.302540094231503,0.737461848575483,3.0,2.0,1,0,1,Established_Formal
Male,45.0,5.0,No,Never had,Never had,Have now,Never had,Yes,No,Yes,Never had,Have now,Yes,Have now,No,Not Surveyed,Yes - always,8.294299608857235,8.517393171418904,5.993961427306569,-0.2230935625616688,1.1859229844296464,3.0,2.0,1,0,0,Established_Formal
Male,44.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,No,6.90875477931522,6.398594934535208,8.853808274977197,0.5101598447800129,0.7011253503743666,3.0,0.0,0,0,0,Young_Mainstream
Male,51.0,3.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,7.696667081526462,8.160803920954665,8.517393171418904,-0.4641368394282033,0.8086948750462308,2.0,1.0,1,0,0,Young_Mainstream
Male,31.0,1.0,No,Have now,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,No,8.160803920954665,4.919980925828125,5.5254529391317835,3.24082299512654,1.2506111065510903,3.0,0.0,1,0,1,Young_Mainstream
Male,41.0,4.0,No,Have now,Never had,Have now,Never had,No,Yes,Yes,Have now,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,8.881975184248867,8.412054873292933,11.362114203075018,0.4699203109559349,0.7184835084309056,4.0,1.0,1,0,1,Young_Mainstream
Male,56.0,8.0,Yes,Never had,Have now,Never had,Have now,Yes,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,9.61587214452889,11.002116507732017,11.461642696843066,-1.3862443632031276,0.7716376065705125,2.0,3.0,2,0,0,Established_Formal
Female,36.0,1.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,6.2166061010848646,6.398594934535208,6.90875477931522,-0.181988833450343,0.7860410740441657,3.0,0.0,1,0,1,Young_Mainstream
Female,37.0,4.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,8.006700845440367,9.34145634983372,10.085850775128717,-1.3347555043933532,0.7222450498254521,3.0,0.0,1,0,1,Young_Mainstream
Female,42.0,1.0,No,Never had,Never had,Never had,Never had,Yes,Yes,No,Never had,Never had,Yes,Never had,Yes - always,Not Surveyed,No,8.160803920954665,7.313886831633462,6.2166061010848646,0.8469170893212032,1.1308368236597894,2.0,1.0,0,0,1,Young_Mainstream
Male,69.0,20.0,Yes,Never had,Never had,Have now,Never had,Yes,No,Yes,Never had,Used to have but don't have now,Yes,Never had,No,Not Surveyed,Yes - sometimes,9.210440366976517,5.993961427306569,6.68586094706836,3.2164789396699476,1.1983615668313232,2.0,3.0,0,0,0,Established_Formal
Female,57.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - always,7.0909098220799835,7.824445930877619,8.03947991910045,-0.7335361087976358,0.784437808982447,2.0,0.0,0,0,1,Young_Mainstream
Male,48.0,6.0,No,Never had,Never had,Have now,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - always,Not Surveyed,Yes - always,9.210440366976517,9.90353755128617,10.308985993422082,-0.6930971843096536,0.8144355623336882,2.0,2.0,1,0,1,Established_Formal
Female,80.0,6.0,No,Have now,Never had,Have now,Never had,Yes,Yes,Yes,Never had,Used to have but don't have now,Yes,Have now,No,Not Surveyed,Yes - always,6.2166061010848646,10.668978650219241,12.611541086966115,-4.452372549134377,0.45671581648000503,3.0,2.0,1,0,0,Established_Formal
Female,64.0,5.0,No,Have now,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - always,Not Surveyed,Yes - sometimes,7.1316985104669115,7.824445930877619,8.612685172875459,-0.6927474204107078,0.7419049289776745,3.0,0.0,1,0,1,Young_Mainstream
Male,37.0,0.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - sometimes,8.699681400989514,10.308985993422082,10.596659732783579,-1.6093045924325686,0.750188554415859,3.0,0.0,0,0,0,Young_Mainstream
Male,55.0,3.0,No,Used to have but don't have now,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,6.3561076606958915,6.398594934535208,7.0909098220799835,-0.04248727383931605,0.785586269093021,3.0,0.0,1,0,1,Young_Mainstream
Female,58.0,3.0,No,Used to have but don't have now,Have now,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,9.90353755128617,10.12667110305036,10.491301994830229,-0.2231335517641888,0.8618290212668355,3.0,1.0,2,0,0,Established_Formal
Male,67.0,4.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,No,8.853808274977197,9.741027444837728,10.085850775128717,-0.887219169860531,0.7986584389933209,3.0,0.0,1,0,0,Established_Formal
Male,52.0,9.0,No,Never had,Never had,Have now,Never had,No,Yes,Yes,Used to have but don't have now,Have now,Yes,Have now,No,Not Surveyed,Yes - always,8.294299608857235,8.24301946898925,8.517393171418904,0.05128013986798585,0.871488595613065,4.0,1.0,1,0,0,Established_Formal
Male,51.0,0.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - always,7.313886831633462,7.313886831633462,8.006700845440367,0.0,0.8120494903898257,2.0,1.0,0,0,0,Young_Mainstream
Female,40.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - always,8.556606193773073,7.824445930877619,8.556606193773073,0.7321602628954533,0.8953603423931412,2.0,0.0,0,0,1,Young_Mainstream
Female,53.0,28.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,No,8.006700845440367,8.476579508530941,9.392745258631441,-0.469878663090574,0.770412498929539,3.0,0.0,0,0,1,Established_Formal
Male,31.0,4.0,Yes,Never had,Never had,Have now,Never had,Yes,No,Yes,Don't know,Don't know,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,8.853808274977197,10.596659732783579,11.225256725762893,-1.7428514578063812,0.724222686982035,2.0,3.0,1,0,1,Established_Formal
Male,34.0,2.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,7.313886831633462,7.601402334583733,8.699681400989514,-0.2875155029502716,0.7540337181474162,2.0,1.0,1,0,1,Young_Mainstream
Female,53.0,15.0,No,Never had,Never had,Have now,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,8.160803920954665,8.699681400989514,9.210440366976517,-0.5388774800348486,0.7992607201692337,3.0,1.0,1,0,0,Established_Formal
Female,31.0,0.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - always,8.517393171418904,8.412054873292933,9.105090961257085,0.10533829812597162,0.8428813955336559,3.0,0.0,0,0,1,Young_Mainstream
Female,38.0,0.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Used to have but don't have now,Used to have but don't have now,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,7.3783837129967145,8.556606193773073,8.962007209588313,-1.1782224807763582,0.7406523161211034,2.0,0.0,1,0,1,Young_Mainstream
Male,72.0,5.0,No,Used to have but don't have now,Never had,Have now,Have now,No,Yes,Yes,Used to have but don't have now,Never had,Yes,Have now,No,Not Surveyed,Yes - sometimes,7.824445930877619,6.55250788703459,10.308985993422082,1.2719380438430292,0.6918786472481918,3.0,1.0,1,0,0,Established_Formal
Female,37.0,3.0,No,Have now,Never had,Never had,Never had,No,Yes,Yes,Used to have but don't have now,Used to have but don't have now,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,6.90875477931522,7.601402334583733,10.491301994830229,-0.692647555268513,0.6012160138532057,3.0,0.0,1,0,1,Young_Mainstream
Female,33.0,1.0,No,Used to have but don't have now,Never had,Never had,Never had,Yes,No,Yes,Used to have but don't have now,Have now,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,7.313886831633462,8.716207971151853,8.79497643168877,-1.4023211395183912,0.7466977468135123,3.0,1.0,0,0,1,Young_Mainstream
Male,44.0,6.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,8.006700845440367,7.637234388789473,8.123854263105914,0.36946645665089406,0.8775568542142355,3.0,0.0,1,0,1,Young_Mainstream
Male,45.0,2.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,No,7.313886831633462,6.8679744089702925,7.601402334583733,0.4459124226631692,0.8503133032420136,3.0,0.0,1,0,0,Young_Mainstream
Female,57.0,4.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,No,6.68586094706836,6.55250788703459,6.90875477931522,0.13335306003376957,0.8453746681531646,2.0,0.0,0,0,0,Young_Mainstream
Male,51.0,13.0,No,Never had,Never had,Have now,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,6.7464121285733745,12.785493861878301,13.122365377402328,-6.0390817333049265,0.47771120122472793,2.0,2.0,0,0,1,Established_Formal
Female,38.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,6.90875477931522,10.491301994830229,10.896757843893464,-3.5825472155150084,0.5807258473249872,3.0,0.0,1,0,1,Young_Mainstream
Male,39.0,4.0,No,Never had,Have now,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,9.210440366976517,11.338583982516495,11.695255355062795,-2.1281436155399778,0.7255025684302953,2.0,2.0,1,0,1,Established_Formal
Female,56.0,0.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,No,7.438971592395862,8.648396877031582,9.278092474027002,-1.2094252846357199,0.7237696694395707,3.0,0.0,0,0,0,Young_Mainstream
Female,44.0,17.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Used to have but don't have now,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,7.313886831633462,8.529319371214077,8.699681400989514,-1.2154325395806156,0.7540337181474162,2.0,0.0,1,0,1,Young_Mainstream
Female,54.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Used to have but don't have now,Used to have but don't have now,Yes,Used to have but don't have now,Yes - sometimes,Not Surveyed,Yes - sometimes,6.2166061010848646,8.006700845440367,8.294299608857235,-1.7900947443555024,0.6688622448926215,2.0,0.0,0,0,1,Young_Mainstream
Female,38.0,2.0,No,Never had,Never had,Have now,Never had,No,Yes,Yes,Never had,Have now,Yes,Have now,No,Not Surveyed,Yes - sometimes,9.04793908261736,8.24301946898925,8.412054873292933,0.80491961362811,0.9613138899446108,4.0,1.0,1,0,0,Young_Mainstream
Male,24.0,1.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Used to have but don't have now,Yes - sometimes,Not Surveyed,Yes - sometimes,7.8636512654486515,7.170888478512505,7.696667081526462,0.6927627869361466,0.9042143607121274,3.0,0.0,0,0,1,Young_Mainstream
Male,33.0,4.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - always,7.0909098220799835,6.68586094706836,7.0909098220799835,0.4050488750116239,0.8764045055512777,2.0,1.0,0,0,0,Young_Mainstream
Female,30.0,1.0,No,Have now,Never had,Used to have but don't have now,Never had,No,Yes,No,Have now,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,No,6.68586094706836,4.394449154672439,5.5254529391317835,2.2914117923959205,1.0245818963729925,3.0,0.0,1,0,1,Young_Mainstream
Male,28.0,3.0,No,Never had,Never had,Have now,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,8.45553053102413,8.476579508530941,8.853808274977197,-0.021048977506810118,0.8580977318684129,3.0,1.0,1,0,0,Young_Mainstream
Male,48.0,3.0,No,Never had,Never had,Have now,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,8.922791623969637,11.002116507732017,11.407576060361786,-2.0793248837623803,0.7191405944691394,2.0,2.0,1,0,0,Established_Formal
Female,49.0,9.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Used to have but don't have now,Yes,Have now,Yes - sometimes,Not Surveyed,No,7.824445930877619,7.438971592395862,5.303304908059076,0.3854743384817576,1.2413243599994175,2.0,1.0,1,0,1,Established_Formal
Female,60.0,18.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,Yes - always,Not Surveyed,Yes - always,6.111467339502679,7.313886831633462,7.601402334583733,-1.2024194921307831,0.7105198782447658,2.0,1.0,0,0,1,Established_Formal
Female,40.0,3.0,No,Have now,Have now,Have now,Never had,Yes,No,No,Never had,Never had,Yes,Have now,Yes - always,Not Surveyed,Yes - always,8.412054873292933,8.006700845440367,8.922791623969637,0.4053540278525656,0.8477508338452511,1.0,3.0,2,0,1,Established_Formal
Female,43.0,7.0,No,Never had,Never had,Have now,Never had,Yes,Yes,No,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - always,7.601402334583733,8.517393171418904,9.305741456739435,-0.9159908368351708,0.7375890775537358,2.0,2.0,0,0,0,Established_Formal
Male,45.0,5.0,No,Used to have but don't have now,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - sometimes,8.006700845440367,8.517393171418904,10.021315031649332,-0.5106923259785372,0.7264741841103303,1.0,0.0,1,0,0,Young_Mainstream
Female,80.0,25.0,No,Have now,Never had,Never had,Never had,No,Yes,Yes,Used to have but don't have now,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,No,6.803505257608338,5.860786223465865,9.61587214452889,0.9427190341424723,0.6408804820727485,3.0,0.0,1,0,1,Established_Formal
Male,51.0,12.0,Yes,Never had,Have now,Have now,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - always,9.90353755128617,9.53249633228804,10.819798284210286,0.3710412189981298,0.8378770358979822,2.0,4.0,1,0,0,Established_Formal
Male,29.0,1.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,No,9.61587214452889,8.625329850020815,9.61587214452889,0.9905422945080744,0.9058014276749394,3.0,0.0,0,0,0,Young_Mainstream
Male,45.0,0.0,No,Have now,Have now,Have now,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,8.294299608857235,9.350189267092581,9.648659816955295,-1.0558896582353459,0.7789054915296161,2.0,3.0,2,0,0,Established_Formal
Male,59.0,15.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,No,8.160803920954665,9.798182590890704,11.002116507732017,-1.637378669936039,0.6799470673107783,2.0,0.0,0,0,1,Established_Formal
Male,28.0,6.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,5.303304908059076,7.3783837129967145,7.496097345175956,-2.0750788049376387,0.6242048192950929,3.0,0.0,0,0,1,Young_Mainstream
Female,43.0,21.0,No,Never had,Never had,Have now,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,10.203629181337648,9.852246888342531,10.12667110305036,0.35138229299511714,0.917042400807582,3.0,2.0,1,0,1,Established_Formal
Female,54.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,7.824445930877619,8.294299608857235,9.392745258631441,-0.4698536779796161,0.7528757547847347,3.0,0.0,1,0,1,Young_Mainstream
Male,37.0,11.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,8.922791623969637,10.12667110305036,10.819798284210286,-1.2038794790807223,0.7549021911726976,2.0,1.0,1,0,1,Established_Formal
Male,37.0,0.0,No,Never had,Never had,Used to have but don't have now,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,No,6.90875477931522,8.160803920954665,8.699681400989514,-1.2520491416394446,0.7122661553203617,3.0,0.0,0,0,0,Young_Mainstream
Female,57.0,3.0,No,Never had,Never had,Have now,Never had,Yes,Yes,No,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,10.085850775128717,7.601402334583733,8.699681400989514,2.484448440544984,1.0398125833390577,2.0,2.0,1,0,1,Established_Formal
Female,30.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,7.741099090035366,8.294299608857235,8.77971129020447,-0.5532005188218694,0.7915467911398353,2.0,0.0,1,0,1,Young_Mainstream
Female,35.0,1.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,No,8.006700845440367,8.699681400989514,9.105090961257085,-0.6929805555491466,0.7923432729243166,3.0,0.0,0,0,1,Young_Mainstream
Female,42.0,27.0,No,Never had,Have now,Never had,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - always,8.294299608857235,12.301387370778713,12.388398368982115,-4.007087761921477,0.6195139538179002,3.0,2.0,1,0,0,Established_Formal
Female,58.0,14.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,No,6.608000625296087,5.860786223465865,9.472781556562168,0.7472144018302211,0.6309690113946435,3.0,0.0,0,0,1,Young_Mainstream
Female,64.0,2.0,No,Used to have but don't have now,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - sometimes,8.294299608857235,8.699681400989514,9.210440366976517,-0.4053817921322782,0.8123351501746557,2.0,1.0,1,0,0,Established_Formal
Male,22.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Used to have but don't have now,No,Not Surveyed,No,7.313886831633462,6.90875477931522,8.006700845440367,0.40513205231824134,0.8120494903898257,2.0,0.0,0,0,0,Young_Mainstream
Male,59.0,17.0,No,Have now,Never had,Used to have but don't have now,Never had,Yes,Yes,Yes,Have now,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - always,8.294299608857235,8.294299608857235,9.105090961257085,0.0,0.8208040522007746,4.0,1.0,0,0,1,Established_Formal
Female,36.0,2.0,No,Used to have but don't have now,Used to have but don't have now,Used to have but don't have now,Never had,No,Yes,Yes,Used to have but don't have now,Never had,Yes,Have now,No,Not Surveyed,No,5.993961427306569,7.0909098220799835,8.294299608857235,-1.0969483947734142,0.644907274303324,3.0,0.0,1,0,0,Young_Mainstream
Female,48.0,5.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,8.77971129020447,10.12667110305036,10.714439990727769,-1.3469598128458902,0.7494776785876064,2.0,1.0,1,0,1,Established_Formal
Male,42.0,3.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,9.433563920090563,9.036106025364846,9.575052927597383,0.3974578947257168,0.8920583173132012,2.0,1.0,1,0,0,Established_Formal
Male,39.0,7.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Have now,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,7.313886831633462,7.601402334583733,8.294299608857235,-0.2875155029502716,0.7869217842583329,3.0,0.0,0,0,1,Young_Mainstream
Female,37.0,1.0,No,Used to have but don't have now,Never had,Never had,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,7.313886831633462,10.596659732783579,11.002116507732017,-3.2827729011501168,0.6093830889678251,3.0,1.0,1,0,0,Young_Mainstream
Male,24.0,0.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,No,7.244941546337007,7.0909098220799835,7.262628600974241,0.15403172425702305,0.8768325306891755,3.0,0.0,0,0,1,Young_Mainstream
Female,65.0,10.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - sometimes,6.2166061010848646,5.707110264748875,6.90875477931522,0.5094958363359892,0.7860410740441657,3.0,0.0,0,0,0,Young_Mainstream
Female,59.0,10.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,No,6.2166061010848646,6.68586094706836,7.0909098220799835,-0.4692548459834951,0.7683445048565282,3.0,0.0,0,0,0,Young_Mainstream
Male,35.0,13.0,No,Never had,Never had,Never had,Never had,Yes,No,No,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,12.100717685412471,10.308985993422082,11.002116507732017,1.791731691990389,1.0082153158250824,1.0,1.0,1,0,1,Established_Formal
Female,48.0,3.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,No,7.783640596221253,8.006700845440367,11.002116507732017,-0.22306024921911405,0.6485223328074566,2.0,1.0,1,0,1,Young_Mainstream
Female,51.0,30.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,No,7.438971592395862,6.2166061010848646,7.438971592395862,1.2223654913109971,0.881502148804355,1.0,0.0,0,0,1,Established_Formal
Female,70.0,36.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Used to have but don't have now,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,6.2166061010848646,6.2166061010848646,6.90875477931522,0.0,0.7860410740441657,2.0,0.0,0,0,1,Established_Formal
Female,70.0,14.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,No,6.2166061010848646,6.2166061010848646,6.90875477931522,0.0,0.7860410740441657,2.0,0.0,1,0,1,Established_Formal
Male,58.0,10.0,No,Never had,Never had,Never had,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,6.68586094706836,6.2166061010848646,7.170888478512505,0.4692548459834951,0.8182538489725547,3.0,1.0,1,0,1,Established_Formal
Male,60.0,29.0,No,Never had,Never had,Have now,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Have now,Yes - always,Not Surveyed,Yes - always,9.99884318585288,11.608244735642321,11.918397239722838,-1.6094015497894407,0.7740002881400327,3.0,2.0,1,0,1,Established_Formal
Female,45.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,6.90875477931522,7.0909098220799835,6.311734809152915,-0.18215504276476313,0.9448858526251199,2.0,0.0,1,0,0,Young_Mainstream
Female,26.0,1.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,7.696667081526462,8.006700845440367,8.594339400592892,-0.31003376391390525,0.802209173572788,3.0,0.0,1,0,1,Young_Mainstream
Female,59.0,10.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - always,9.392745258631441,7.313886831633462,8.006700845440367,2.0788584269979795,1.0428619113497601,3.0,0.0,0,0,0,Established_Formal
Female,24.0,30.0,No,Never had,Never had,Never had,Never had,Yes,Yes,No,Used to have but don't have now,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,No,7.824445930877619,8.006700845440367,8.699681400989514,-0.18225491456274767,0.8066704056980065,2.0,1.0,0,0,1,Established_Formal
Male,48.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,No,8.853808274977197,4.61512051684126,4.584967478670572,4.238687758135938,1.5852927181385719,2.0,0.0,0,0,1,Young_Mainstream
Female,65.0,25.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,No,7.313886831633462,5.707110264748875,6.398594934535208,1.6067765668845864,0.9885507851624171,3.0,0.0,0,0,1,Established_Formal
Male,40.0,7.0,No,Never had,Have now,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,10.043292972227004,12.154784614286667,12.388398368982115,-2.111491642059663,0.7501489495184904,2.0,2.0,2,0,0,Established_Formal
Female,24.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - sometimes,6.55250788703459,7.601402334583733,7.783640596221253,-1.0488944475491433,0.7459899816317048,2.0,0.0,1,0,0,Young_Mainstream
Female,39.0,4.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,7.824445930877619,9.091669442258505,10.308985993422082,-1.2672235113808856,0.6918786472481918,3.0,0.0,0,0,1,Young_Mainstream
Male,47.0,6.0,No,Never had,Never had,Used to have but don't have now,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,9.61587214452889,10.268165387743457,10.463131911491967,-0.6522932432145669,0.8388520884845466,2.0,0.0,0,0,1,Established_Formal
